handle,tweet_text,tweet_date,tweet_time,image_urls
IndiaToday,"'Lady Don' behind Delhi murder?

Victim Kunal's father names lady don Zikra.

India Today accesses lady don's Instagram account.

#Seelampur #DelhiMurder #ITVideo #Zikra | 
@akshita_n
 @aviralhimanshu
  @shivanipost",2025-04-18,07:35:29,['https://pbs.twimg.com/amplify_video_thumb/1913130436953354243/img/_gtEZjeVqfEWtILR.jpg']
IndiaToday,"LIVE | Stalin challenges Shah!
Governor Vs Mamata over Murshidabad!
Watch what's making news at this hour
#ITLivestream",2025-04-18,07:32:48,[]
IndiaToday,"Gensol saga: How Jaggi brothers squandered borrowed money, killed BluSmart",2025-04-18,07:25:34,[]
IndiaToday,"CBI seeks non-bailable warrant against #MehulChoksi in Canara bank cheating case | 
@journovidya",2025-04-18,07:25:29,[]
IndiaToday,"Sukhvinder Sukhu defiant amid National Herald ads row, BJP takes arrogance dig
#SukhvinderSukhu #NationalHeraaldCase #Politics",2025-04-18,07:24:15,[]
IndiaToday,JNU professor sacked over charges of sexually harassing Japanese embassy official,2025-04-18,07:23:19,[]
IndiaToday,"Sister Midnight: 
@radhika_apte
's new poster out, fans are reminded of Taxi Driver",2025-04-18,07:03:38,[]
IndiaToday,"Kamal Haasan says Mani Ratnam reminds him of K Balachander at Thug Life event | By 
@anaghakesav",2025-04-18,06:55:17,[]
IndiaToday,"How a factory worker became first woman in space 60 years before Katy Perry flight
#HistoryOfIt #KatyPerry | 
@SushimMukul",2025-04-18,07:14:10,[]
IndiaToday,"Murshidabad violence: NHRC team meets victims and kin in Malda.

Bengal Governor enroute Malda to meet victims.

India Today's 
@iindrojit
 gets us more details

#Malda #MurshidabadViolence #ITVideo #NHRC | 
@Akshita_n",2025-04-18,06:58:57,['https://pbs.twimg.com/amplify_video_thumb/1913123917168091137/img/HkPR0aTzsgdeFA2X.jpg']
IndiaToday,"Language war heats up in Maharashtra!

After Maharashtra implements NEP, Sena UBT, MNS slam, say 'we are Hindus, not Hindi'.

#Maharashtra #NEP #HindiLanguage #ITVideo | 
@akshita_n
 @ritvick_ab",2025-04-18,06:53:57,['https://pbs.twimg.com/amplify_video_thumb/1913122064019632128/img/VqpruAw9htLH0XtS.jpg']
IndiaToday,"#Sinners review: Michael B Jordan's twin engine roars loud in this gripping vampire drama | by 
@TusharrJoshi",2025-04-18,06:26:05,[]
IndiaToday,"Malayalam actor retracts complaint against #ShineTomChacko, requests anonymity",2025-04-18,06:20:10,[]
IndiaToday,"Bengal Governor CV Ananda Bose leaves for Murshidabad.
India Today's 
@iindrojit
 joins us for more on the story
#WestBengalGovernor #CVAnandaBose #BJP #TMC #MurshidabadViolence | 
@akshita_n",2025-04-18,06:48:02,['https://pbs.twimg.com/amplify_video_thumb/1913120834635325440/img/K0ecxiJIwpdUoE4i.jpg']
IndiaToday,"Jharkhand minister sparks row again!

'Disturb us, face wrath': Jharkhand Minister Hafizul Ansari's big threat

#Jharkhand #HafizulAnsari #ITVideo | 
@akshita_n
 @satyajeetAT",2025-04-18,06:47:42,[]
IndiaToday,"Liked Adolescence? Telugu film Court has important message, pertinent in India | By 
@JananiKumar92",2025-04-18,06:15:57,[]
IndiaToday,"Murshidabad Violence: NHRC team at Malda where victims are sheltered.
#MurshidabadViolence #WestBengalGovernor #NCW #NHRC #ITVideo | 
@PoojaShali
 @anupammishra777",2025-04-18,06:35:57,['https://pbs.twimg.com/amplify_video_thumb/1913111345320665088/img/dHlrwCctIUmZ1vU_.jpg']
IndiaToday,"Nowhere did the ripples of discontent over the recently passed Waqf Amendment Act spread as viciously as they did in West Bengal. The crisis is a grim reminder of Bengal’s shifting political landscape, where the two leading parties—the ruling TMC and the main Opposition BJP are",2025-04-18,06:32:51,['https://pbs.twimg.com/amplify_video_thumb/1913118234464997376/img/DcN-7igJCq0s4OFZ.jpg']
IndiaToday,"LIVE | Governor Vs Mamata over Murshidabad!
Bengal Governor to visit riot zone today.
BJP and TMC trade blame over riots!
Watch what's making news at this hour
#ITLivestream | 
@akshita_n",2025-04-18,06:32:49,[]
IndiaToday,"""Whenever we talk about National Herald, it gives sensation to entire ecosystem of Congress party. It is obvious that they would get sensation as they have been caught stealing red-handed yet again"": Anurag Thakur, BJP MP
#NationalHerald #ED #BJP #Congress",2025-04-18,06:28:07,['https://pbs.twimg.com/amplify_video_thumb/1913109572115648512/img/ibT88kpV06EMlYWU.jpg']
IndiaToday,"Amid rising global tensions, the IMF sees India's moves on tariffs as a rare bright spot, urging the world's largest economies to rebuild trust and strengthen a fair trade system.
Read in detail: https://intdy.in/ofydft

#UnitedStates #China #IMF #Economy #WorldBank",2025-04-18,06:06:34,['https://pbs.twimg.com/media/Goy85YhaUAA0r0y?format=jpg&name=900x900']
IndiaToday,"Days after sealing alliance with BJP, AIADMK says tieup only for polls, not govt.
#AIADMK #TamilNadu #BJP #ITVideo | 
@PoojaShali
 @anaghakesav",2025-04-18,06:03:40,['https://pbs.twimg.com/amplify_video_thumb/1913098123364446208/img/We7YhCDPG_JPWZ2W.jpg']
IndiaToday,"Mahesh Babu's wife Namrata, children enjoy Nick Jonas's show, Priyanka sends love",2025-04-18,05:13:28,[]
IndiaToday,"Kajol rolls her eyes, looks visibly irked by paps at Kesari 2 screening. Watch",2025-04-18,04:26:36,[]
IndiaToday,"Teen stabbed to death in Delhi, residents put up Hindu exodus posters
#Delhi #Seelampur | 
@aviralhimanshu",2025-04-18,05:40:28,[]
IndiaToday,"Tamil actor Sri alias Shri Natarajan, who was missing for the past few days, has been located and is now receiving medical attention after days of concern from fans and colleagues.

#Sri #ShriNatarajan | 
@JananiKumar92",2025-04-18,05:39:34,[]
IndiaToday,"Trump started the tariff war. Now a weak dollar has him on the back foot
#DonaldTrump #TrumpTariffs #UnitedStates #Business #Economy",2025-04-18,05:38:51,[]
IndiaToday,"Karnataka High Court criticised the state government for allowing a protest against the Waqf (Amendment) Act, despite the issue being under consideration by the Supreme Court.",2025-04-18,05:37:10,[]
IndiaToday,"International Monetary Fund backs India's stance on tariffs, presses US-China on fair trade
#IMF #UnitedStates #China #Trade",2025-04-18,05:36:38,[]
IndiaToday,"Varanasi gangrape case under SIT probe as doubts emerge over survivor's claims
#Varanasi #VaranasiGangrapeCase",2025-04-18,05:35:54,[]
IndiaToday,"Bhagavad Gita, Natyashastra get UNESCO honour, PM Narendra Modi calls it 'proud moment'
Read in detail: https://intdy.in/ckld7a

#BhagavadGita #Natyashastra #UNESCO",2025-04-18,05:35:21,"['https://pbs.twimg.com/media/Goyz-uabwAEtA-u?format=jpg&name=small', 'https://pbs.twimg.com/media/Goy0AT0aUAAyQyi?format=jpg&name=small']"
IndiaToday,"Take a look at the top news headlines at this hour
#ITLivestream",2025-04-18,05:29:44,[]
IndiaToday,"Bhagavad Gita, Natyashastra inscribed in Unesco's Memory of World Register, PM Modi says 'proud moment'
#BhagavadGita #Natyashastra #NarendraModi #UNESCO",2025-04-18,05:16:35,[]
IndiaToday,"Actors Sunny Deol, Randeep Hooda booked for controversial scene in film 
#Jaat #SunnyDeol #RandeepHooda #ITVideo | 
@PoojaShali
 @kamaljitsandhu",2025-04-18,05:15:07,['https://pbs.twimg.com/amplify_video_thumb/1913098160832172032/img/rGx0GMSO0vamJOFF.jpg']
IndiaToday,"Gangster behind 14 attacks in Punjab held in US.

Wanted by NIA, Rs 5 lakh bounty on gangster Happy Passia.

India Today's 
@arvindojha
 brings us more details.

#Gangster #HappyPassia #ITVideo | 
@PoojaShali",2025-04-18,04:21:27,['https://pbs.twimg.com/amplify_video_thumb/1913081862697959424/img/BxkzQZ9IRq4gcfNQ.jpg']
IndiaToday,"US Vice President JD Vance's India visit: Meeting with PM, trip to Jaipur, Agra on the cards
#JDVance #USVicePresident #IndiaVisit #ITVideo | 
@PoojaShali",2025-04-18,04:17:47,['https://pbs.twimg.com/amplify_video_thumb/1913080637696954368/img/ry-gmgI8gVyoKUvP.jpg']
IndiaToday,"Bengal Governor CV Ananda Bose leaves for riot-hit Murshidabad 

India Today's 
@iindrojit
 gets us more details. 

#MurshidabadViolence #CVAnandaBose #BengalGovernor #MamataBanerjee #ITVideo | 
@PoojaShali",2025-04-18,04:16:14,['https://pbs.twimg.com/amplify_video_thumb/1913080629077716992/img/k7b3vAC-YrK0czyM.jpg']
IndiaToday,,2025-04-18,04:13:44,[]
IndiaToday,Inside Cambridge's elite brothel scandal that got Indian-origin CEO trapped,2025-04-18,04:14:11,[]
IndiaToday,"KTR writes to PM Modi over Hyderabad deforestation!

KTR hails Modi remarks on Hyderabad University tree felling.

India Today's 
@journo_abdul
 brings us more details.

#HyderabadUniversity #Deforestation #ITVideo | 
@PoojaShali",2025-04-18,04:14:07,[]
IndiaToday,"Vodafone Idea hit by widespread outage, services gradually restored

https://indiatoday.in/technology/news/story/vodafone-idea-hit-by-widespread-outage-services-gradually-restored-2710838-2025-04-18…

#VodafoneIdea #Vi",2025-04-18,04:06:44,[]
IndiaToday,"Wanted gangster Happy Passia nabbed.
Gangster Happy carried out 14 attacks in Punjab.
#HappyPassia #Gangster #NIA #ITVideo | 
@jessica_goel
 @arvindojha",2025-04-18,04:09:39,['https://pbs.twimg.com/amplify_video_thumb/1913081935209046016/img/CQKfbXPHGaWWc5YH.jpg']
IndiaToday,"In a remarkable turn of events near Mitana village in Tankara, Gujarat, a dog bravely sprang into action, chasing away three unidentified assailants who had attacked a sleeping youth outside his home.

#Gujarat #Mitana #Tankara #ITReel",2025-04-18,04:04:56,['https://pbs.twimg.com/amplify_video_thumb/1913080775852892161/img/DehkbvY_DIRdKs9l.jpg']
IndiaToday,"Google in legal trouble again, this time over alleged ad tech monopoly

Read here:",2025-04-18,03:28:32,[]
IndiaToday,Case against #SunnyDeol and #Jaat team for hurting religious sentiments,2025-04-18,04:03:42,[]
IndiaToday,"Saif Ali Khan on playing diverse roles: Great to have done a Hum Tum, Omkara | Exclusive by 
@TusharrJoshi",2025-04-18,03:24:06,[]
IndiaToday,"Protest in Delhi after murder horror!

17-year-old stabbed to death in Delhi's Seelampur.

#Delhi #Murder #Crime #ITVideo | 
@aishpaliwal
 @aviralhimanshu",2025-04-18,03:27:52,['https://pbs.twimg.com/amplify_video_thumb/1913069994012717057/img/bLkJwJUw9dYus8kC.jpg']
IndiaToday,"A US citizen hijacked a small Tropic Air plane in Belize at knifepoint, injuring three other passengers before being shot and killed by a passenger who was carrying a licenced firearm. The incident occurred when a man brandishing a knife in midair attempted to take control of the",2025-04-18,03:24:51,['https://pbs.twimg.com/media/GoyYAUHawAAzs-6?format=jpg&name=900x900']
IndiaToday,"Bengal Governor vs Mamata war of words heats up

India Today's 
@suryavachan
 joins us for more on the story.

#MurshidabadViolence #WestBengal #MamataBanerjee #ITVideo | 
@aishpaliwal",2025-04-18,03:19:16,['https://pbs.twimg.com/amplify_video_thumb/1913066630298337280/img/uaN9djDUMQfpZ2m5.jpg']
IndiaToday,"Calcutta HC orders Bengal govt. to stand by riots victims 
#MurshidabadViolence #CalcuttaHighCourt #WestBengal #ITVideo | 
@aishpaliwal
 @suryavachan",2025-04-18,03:08:55,['https://pbs.twimg.com/amplify_video_thumb/1913065527456550912/img/Ga9ByYlgzHr6x_hy.jpg']
htTweets,"A tragedy ensued at Florida State University in the United States' Tallahassee city on Apirl 17 after a shooting left two people dead and at least six injured.

More details: https://hindustantimes.com/world-news/us-news/2-killed-6-injured-in-florida-state-university-shooting-all-you-need-to-know-101744944471168.html…",2025-04-18,12:29:16,['https://pbs.twimg.com/media/Go0Uqv-WEAA9Z6Y?format=jpg&name=900x900']
htTweets,"A 20-year-old suspect was shot at and taken into custody by law enforcement personnel. The suspect, identified as Phoenix Ikner, is the son of Leon County Sheriff’s deputy Jessica Ikner.

Read full story: https://hindustantimes.com/world-news/us-news/2-killed-6-injured-in-florida-state-university-shooting-all-you-need-to-know-101744944471168.html…",2025-04-18,12:31:30,['https://pbs.twimg.com/media/Go0VGliWwAAumd4?format=jpg&name=900x900']
htTweets,"The shooting has left students and staff at the university shaken and in panic, who are reeling from what has happened on the campus.

Find out more   https://hindustantimes.com/world-news/us-news/2-killed-6-injured-in-florida-state-university-shooting-all-you-need-to-know-101744944471168.html…",2025-04-18,12:32:38,['https://pbs.twimg.com/media/Go0VR2bXcAAyDyb?format=jpg&name=900x900']
htTweets,Why is Delhi's Seelampur tense? Alleged stabbing of teen boy sparks unrest,2025-04-18,12:17:06,[]
htTweets,"Who is Lady Don Ziqra, prime suspect in the Seelampur murder case?",2025-04-18,12:06:20,[]
htTweets,PM Narendra Modi to flag off Vizhinjam International Seaport in Kerala on May 2,2025-04-18,12:05:21,[]
htTweets,D Gukesh blames Freestyle Chess woes on ‘intuition’ as Erigaisi performs better in Paris: ‘I’m not like Magnus Carlsen…’,2025-04-18,11:59:12,[]
htTweets,'Didn't try…': Mother of 17-year-old killed in Delhi's Seelampur alleges police inaction,2025-04-18,11:59:00,[]
htTweets,"In an interview with HT's 
@kumkumchadha
, Congress MP Isha Khan Chaudhari blames BJP for fueling unrest and politicising religion, sparking fierce clashes as Bengal heats up over Waqf row 

Stay Tuned! 
Full video out on Sunday!

Watch the full video here:
https://youtube.com/@HT-Videos/videos…",2025-04-18,11:38:45,['https://pbs.twimg.com/amplify_video_thumb/1913194404145176576/img/ArmteIVMf0UDpESO.jpg']
htTweets,‘No argument’: Siddaramaiah denies cabinet rift reports over case census,2025-04-18,11:30:43,[]
htTweets,"D Gukesh’s World Chess Championship title questioned by Magnus Carlsen’s ex-teammate, sends huge warning to India No. 1",2025-04-18,11:13:42,[]
htTweets,NCERT textbook renaming row: Official defends move as part of decolonization,2025-04-18,11:13:07,[]
htTweets,"Who is Anaya Bangar, and what are her allegations against Indian cricketers?",2025-04-18,11:12:35,[]
htTweets,Kremlin reports progress in Ukraine peace talks amid complicated US relations,2025-04-18,11:12:02,[]
htTweets,"Bar Council of India condemns attack on co-chairperson in Bengaluru

https://hindustantimes.com/india-news/bar-council-of-india-condemns-attack-on-co-chairperson-in-bengaluru-101744973780773.html…

(Reports 
@ayeshaarvind
)",2025-04-18,11:11:49,[]
htTweets,Russian drone attack on bakery kills 1 amid Easter celebrations in Ukraine,2025-04-18,11:10:30,[]
htTweets,‘Arey g***u’: BJP files complaint after Telangana Congress leader’s alleged foul remark on G Kishan Reddy,2025-04-18,11:10:14,[]
htTweets,Four dead in ‘unimaginable’ cable car crash near Italy's Naples,2025-04-18,10:57:21,[]
htTweets,Producer accuses Sreenath Bhasi of demanding cannabis during shoot: ‘He won’t be in the right mood’,2025-04-18,10:53:20,[]
htTweets,"RCB are looking to avoid a hat-trick of defeats at home but they face a PBKS side, featuring a resurgent Yuzvendra Chahal, who successfully defended 112 to win their previous game

Follow live score and updates here: 

#RCBvsPBKS #IPL2025",2025-04-18,10:45:28,[]
htTweets,"Black Mirror season 7 review: With fresh gems, Netflix dystopia returns to form, but not quite to its vintage level

By 
@MadCrazyHatter_",2025-04-18,10:47:06,[]
htTweets,"Dewald Brevis is confirmed to be joining the ranks at CSK, earlier having posted a mysterious yellow square on his Instagram account

#CSK",2025-04-18,10:29:36,[]
htTweets,Jaipur man out on bail in murder case slits his throat after being confronted for ‘eve-teasing’,2025-04-18,10:56:27,[]
htTweets,"New York, Paris, and London limited the use of cars. Here's what happened next",2025-04-18,10:55:51,[]
htTweets,"Underage Bengaluru biker crashes into car during wheelie stunt on street, parents allegedly ghost the owner",2025-04-18,10:55:27,[]
htTweets,"Bengal BJP ex-president Dilip Ghosh to tie the knot at 60; his bride-to-be, Rinku Majumdar, recalls how they met",2025-04-18,10:51:51,[]
htTweets,"Trump administration revokes visas, legal status of over 1,000 foreign students, says report",2025-04-18,10:41:43,[]
htTweets,"DK Shivakumar meets former Indian cricketer Anil Kumble, hails him as a ‘proud Kannadiga’",2025-04-18,10:33:13,[]
htTweets,"#Opinion | ""Over 35 million women constitute nearly half of Bihar’s electorate. More than 1.4 lakh women currently hold office in panchayats, enabled by the state’s pioneering 50% reservation in local bodies,"" writes 
@Shubhrastha
 

https://hindustantimes.com/opinion/its-time-women-author-bihar-s-political-script-101744812544257.html… 

#HTPremium",2025-04-18,10:30:00,[]
htTweets,"#InstagramBlend is the latest feature on the block, designed to let your friends see the Reels you come across in your feed. Here’s how it works.",2025-04-18,10:22:47,[]
htTweets,"U.S. Secretary of State Marco Rubio said if ending the Ukraine war isn’t possible, the U.S. must quickly move on

https://youtube.com/watch?v=SFlM6IGgOGU…",2025-04-18,10:14:54,['https://pbs.twimg.com/media/Goz11_GW0AA6L1M.jpg']
htTweets,"[PARTNERED] 

When a child is labelled “slow” or “not interested,” we often miss what’s really going on. #PGShiksha’s #EraseTheLearningGap initiative shows how early support can make all the difference.

Watch: https://youtu.be/geUpArn0XY8

#Collab #PGIndia #Education",2025-04-18,10:12:46,['https://pbs.twimg.com/media/GozuyycXUAEw0u0?format=jpg&name=900x900']
htTweets,Why is Facebook losing its relevance? ‘Worried’ boss Mark Zuckerberg explains,2025-04-18,10:05:09,[]
htTweets,"7 BJP MLAs meet Manipur Guv, urge for restoring free traffic on highways",2025-04-18,10:03:19,[]
htTweets,‘Ye to ulti baat…’: Kapil Sibal hits back at Vice President Dhankhar’s ‘super parliament’ remark on SC ruling,2025-04-18,09:58:39,[]
htTweets,#ItsViral | CEO faces backlash for bragging about ₹27 lakh first-class flight to Dubai,2025-04-18,09:55:46,[]
htTweets,"Final answer key out at http://jeemain.nta.nic.in, direct link

Track LIVE updates here:",2025-04-18,09:55:10,[]
htTweets,Jessica Chastain slams Katy Perry's all-female space mission amid growing backlash: 'Utter defeat of American feminism’,2025-04-18,09:18:28,[]
htTweets,"Bengaluru woman helps local sugarcane vendor get noticed on Google Maps, wins praises online",2025-04-18,09:40:40,[]
htTweets,CBSE hosts CUET orientation for principals and counselors,2025-04-18,09:36:07,[]
htTweets,Goa toddler playing out her house mauled to death by stray dogs,2025-04-18,09:31:08,[]
htTweets,"#Opinion | ""Fathers must equally be responsible for infant-care and childcare. Paternal involvement leads to multiple positive outcomes both for children and mothers,"" writes Jwalika Balaji 

https://hindustantimes.com/opinion/infant-care-policies-needs-to-be-gender-neutral-101744812785812.html… 

#HTPremium",2025-04-18,09:30:00,[]
htTweets,"'India-Bangladesh relations stabilise', says foreign affairs expert",2025-04-18,09:26:15,[]
htTweets,Uttarakhand CM Dhami orders action against illegal foreign nationals and drug mafia,2025-04-18,09:26:01,[]
htTweets,"#ItsViral | If you crack this tricky maths brain teaser in 15 seconds, you’ll claim the title of riddle champ",2025-04-18,09:01:09,[]
htTweets,"Green office space inventory to touch 700 mn sq ft by 2027: Credai-Colliers

https://hindustantimes.com/real-estate/green-office-space-inventory-to-touch-700-mn-sq-ft-by-2027-credaicolliers-101744956825381.html… 

#RealEstate",2025-04-18,09:00:51,[]
htTweets,"#WATCH | Aasheesh Pittie, 64, one of the country’s best-known birders, recently won the prestigious HH Bloomer Award for amateur naturalists. He has spent decades building archives of bird mentions, and online resources to help birders explore and understand their hobby better.",2025-04-18,08:58:06,['https://pbs.twimg.com/media/GozkUp6WwAA5PH1?format=jpg&name=900x900']
htTweets,"#Opinion | ""The claim that most luxury products are manufactured in China and then exported to the West for branding and resale is a topic of debate,"" writes 
@virsanghvi
 

https://hindustantimes.com/opinion/the-taste-by-vir-sanghvi-can-american-luxury-goods-market-collapse-if-donald-trump-goes-ahead-with-import-tariffs-101744964801707.html… 

#HTPremium",2025-04-18,08:56:27,[]
htTweets,"#WATCH | As Russian President Vladimir Putin openly declared that BRICS cannot be stopped, his Foreign Minister Sergey Lavrov met his South African counterpart in Moscow. 

Full video  https://youtube.com/watch?v=DQCA-TtzA-M…",2025-04-18,08:47:53,['https://pbs.twimg.com/media/GozhtSWacAAXL_k.jpg']
htTweets,"Prime Minister Narendra Modi said that he spoke with Tesla CEO Elon Musk about various issues, including the topics the two had covered during the PM's visit to the United States earlier this year.

Read   https://hindustantimes.com/india-news/pm-modi-speaks-with-tesla-elon-musk-discusses-tech-and-innovation-collaboration-101744961354267.html…",2025-04-18,08:42:24,['https://pbs.twimg.com/media/GozgyTZWIAAvYFO?format=jpg&name=900x900']
htTweets,Gujarat launches SpaceTech Policy; aims to attract $5 billion investment in 5yrs,2025-04-18,08:39:07,[]
htTweets,Who is Rinku Majumdar? Bengal BJP’s Dilip Ghosh to tie the knot at 60 today,2025-04-18,08:38:54,[]
htTweets,Elon Musk's SpaceX is frontrunner to build Trump's Golden Dome missile shield,2025-04-18,08:37:48,[]
htTweets,"OpenAI's new move amid claims that DeepSeek copied its code 

https://hindustantimes.com/business/openais-new-move-amid-claims-that-deepseek-copied-its-code-101744855054216.html… 

(Reports 
@Abhyjith_K_A
)",2025-04-18,08:37:30,[]
htTweets,"US President Donald Trump said he is excited for his state visit to the United Kingdom. Trump suggested Buckingham Palace is setting a date for September for his second state visit to the UK. Watch video for more details

https://youtube.com/watch?v=Osd9tYinNwM…",2025-04-18,08:35:31,['https://pbs.twimg.com/media/GozfFM0XsAA5mbS.jpg']
htTweets,"#Opinion | ""The former US secretary of State and national security adviser, Henry Kissinger, is said to have remarked that “the reason that university politics is so vicious is because stakes are so small,” writes 
@sreeramchaulia
 

https://hindustantimes.com/opinion/academia-vs-trump-is-a-high-stakes-ideology-war-101744812912488.html… 

#HTPremium",2025-04-18,08:30:00,[]
htTweets,"#WATCH  |  US President Donald Trump spoke on the ongoing tariff war with China. Trump said he shares a very good relationship with Chinese President Xi Jinping. Watch this video to know what else Trump said on China. 

Full video  https://youtube.com/watch?v=G5ASiW_LuYw…",2025-04-18,08:08:51,['https://pbs.twimg.com/media/GozZCjxWsAAivpg?format=jpg&name=900x900']
htTweets,Reality check for the Australian superstar,2025-04-18,07:36:25,[]
htTweets,"Banking stocks have powered the rebound, supported by cooling inflation, favourable monsoon forecasts, and prospects of deeper RBI rate cuts. 

https://hindustantimes.com/business/sensex-rallies-1-500-points-wipes-out-year-s-losses-101744963397963.html… 

(Sreedev Krishnakumar)",2025-04-18,08:07:19,['https://pbs.twimg.com/media/GozYrhvXkAA86O5?format=jpg&name=900x900']
htTweets,"#HTEditorial | IMD's above-normal monsoon prediction offers hope for farmers, but past inaccuracies and erratic rainfall highlight the need for better monsoon management.

https://hindustantimes.com/editorials/need-to-hedge-against-variability-of-monsoon-101744812544246.html… 

#HTPremium",2025-04-18,08:00:03,[]
htTweets,Yusuf Pathan's absence after Murshidabad violence draws ire from within Trinamool: 'Can't say it’s not my area',2025-04-18,07:58:17,[]
htTweets,"Ajit Pawar defends mandatory Hindi in schools, criticises opposition's disputes",2025-04-18,07:58:06,[]
htTweets,"US YouTuber, arrested for visiting Andamans island, still in police custody",2025-04-18,07:57:51,[]
htTweets,"#WATCH | Delhi: A layer of white foam formed on the Yamuna River at Kalindi Kunj 

(via : ANI)",2025-04-18,07:56:51,['https://pbs.twimg.com/amplify_video_thumb/1913139576811761664/img/QsmzHAz_hxg-YrwQ.jpg']
htTweets,Chiyaan Vikram’s Veera Dheera Sooran: Part 2 gets OTT release date. Here’s when you can watch it,2025-04-18,07:41:43,[]
htTweets,HP EliteBook X G1a review: AI in PCs finally gets definitive meaning and purpose,2025-04-18,07:54:07,[]
htTweets,"#InPhotos |  Easter celebrations in Gurugram — Devotees gather at the Church of Epiphany in Civil Lines to offer prayers and mark the holy occasion with faith and devotion.  

(: Parveen Kumar/HT)",2025-04-18,07:53:40,"['https://pbs.twimg.com/media/GozVWnMaAAA_TJa?format=jpg&name=small', 'https://pbs.twimg.com/media/GozVWnMboAALJ4o?format=jpg&name=small', 'https://pbs.twimg.com/media/GozVXzPXAAAt7uq?format=jpg&name=small', 'https://pbs.twimg.com/media/GozVXz0aUAAT5y3?format=jpg&name=small']"
htTweets,"#ItsViral | ‘New fear unlocked’: Viral swab test exposes hidden germs lurking on airplane seats, windows, tray tables",2025-04-18,07:30:45,[]
htTweets,#ItsViral | US man granted Chinese residency after staying 15 years to master ancient martial arts,2025-04-18,07:30:29,[]
htTweets,"JEE Mains Final Answer Key 2025 for Session 2 releasing today, here is how to download when out",2025-04-18,07:30:14,[]
htTweets,"US President Donald Trump, during a press briefing, responded to questions about gun law reforms following Thursday’s Florida State University shooting by saying, “the gun does not do the shooting but people do.”

Read the story : https://hindustantimes.com/world-news/us-news/guns-don-t-shoot-people-do-trump-not-considering-florida-gun-laws-change-after-fsu-shooting-101744927620285.html…",2025-04-18,07:30:00,['https://pbs.twimg.com/media/GoyX-zxW4AAlxrx?format=jpg&name=900x900']
htTweets,"India said the decision to end an arrangement for trans-shipment of Bangladeshi cargo to third countries was a response to measures by Dhaka, including closure of three land ports and halting of yarn imports, that had a bearing on bilateral trade.

Read full story for more",2025-04-18,07:30:00,['https://pbs.twimg.com/media/GoyqZdZXQAAVCqB?format=jpg&name=900x900']
htTweets,Ben Affleck opens up about his spectacular ex Jennifer Lopez. Here’s what he said.,2025-04-18,07:08:46,[]
htTweets,"Harvard researchers question the wet-bulb temperature survival threshold, suggesting it may be closer to 31°C instead of the widely accepted 35°C, writes 
@jayashreenandi
  

https://hindustantimes.com/india-news/heat-danger-limit-may-be-lower-than-theorised-101744828820300.html…  

#HTPremium",2025-04-18,07:24:52,[]
htTweets,Karnataka high court pulls up state govt for permitting protest against waqf law,2025-04-18,07:20:29,[]
htTweets,"#HTEditorial | Tamil Nadu’s panel to review Centre-state relations can enrich the ongoing conversation on the subject

https://hindustantimes.com/editorials/new-front-in-the-federalism-debate-101744813143643.html… 

#HTPremium",2025-04-18,07:17:50,[]
htTweets,"Scientists using NASA’s James Webb Space Telescope have detected what they describe as the strongest signs yet of possible extraterrestrial life, finding chemical signatures in the atmosphere of an exoplanet that on Earth are only produced by living organisms. 

Read story :",2025-04-18,07:15:00,['https://pbs.twimg.com/media/GoypTrYWwAAefh6?format=jpg&name=900x900']
htTweets,"The Gujarat government allows firms to undertake plantations in other areas, which is attracting chemical units to the state in droves, writes Pankaj S Raut 

https://hindustantimes.com/cities/mumbai-news/chemical-factories-deserting-tarapur-for-gujarat-due-to-green-cover-mandate-101744830558952.html… 

#HTPremium",2025-04-18,07:13:27,[]
htTweets,'Harvard is disgrace': Donald Trump escalates fight with university,2025-04-18,07:11:54,[]
htTweets,"The Shrimad Bhagavad Gita and Bharat Muni’s Natyashastra have been inscribed in UNESCO’s Memory of the World Register — a global initiative that preserves documentary heritage of outstanding value.

More details: https://hindustantimes.com/india-news/bhagavad-gita-natyashastra-enter-unesco-s-memory-of-the-world-register-pm-modi-calls-it-a-proud-moment-101744953313985.html…",2025-04-18,06:02:04,['https://pbs.twimg.com/media/Goy8Fv5XcAA-Vtz?format=jpg&name=900x900']
htTweets,"India now has 14 entries on UNESCO’s Memory of the World Register that was set up 15 years ago to list documentary heritage of outstanding value

https://hindustantimes.com/india-news/gita-natyashastra-in-unesco-world-register-india-now-has-14-entries-101744958838338.html…

(: 
@vrinda_tulsian
)",2025-04-18,06:52:33,[]
htTweets,"Gujaratis, Marathis clash at Mumbai housing apartment over ‘non-vegetarian food’, police step in as MNS protests",2025-04-18,06:40:17,[]
htTweets,"Jawaharlal Nehru University’s executive council has dismissed four staff members — one teaching staff on charges of sexual harassment, and another teaching staff along with two non-teaching staff in a corruption case currently being probed by the Central Bureau of Investigation,",2025-04-18,06:30:00,['https://pbs.twimg.com/media/Goym_XTWUAASS2D?format=jpg&name=900x900']
htTweets,"The U.S. State Department on Thursday accused a Chinese firm, Chang Guang Satellite Technology, of directly supporting attacks on U.S. interests by Iran-backed Houthi fighters and called this ""unacceptable"".

More details: https://hindustantimes.com/world-news/us-accuses-chinese-satellite-firm-of-aiding-houthi-strikes-on-its-assets-101744921031734.html…",2025-04-18,06:30:00,['https://pbs.twimg.com/media/GoyXJ6jX0AAFTup?format=jpg&name=900x900']
