handle,tweet_text,tweet_date,tweet_time,image_urls
IndiaToday,"Illegal sex determination and unsafe abortions continue to plague Haryana, claiming lives and exposing systemic legal failures, while women bear the brunt of this gender-biased crisis. 

Read here: https://indiatoday.in/india/story/vanishing-daughters-part-four-beti-bachao-beti-padhao-sex-determination-gender-bias-abortion-bride-trafficking-2708865-2025-04-14…

#ITCard #SaveGirlChild #TheVanishingDaughters",2025-04-14,16:18:11,['https://pbs.twimg.com/media/GogivlaXIAAHJec?format=jpg&name=900x900']
IndiaToday,"Violence erupted in West Bengal's South 24 Paraganas as ISF supporters clashed with police during an anti-Waqf Act protest, injuring eight officers and damaging vehicles. Two have been arrested. (
@Suryavachan
 & 
@Journo_Rajesh
)",2025-04-14,16:03:09,[]
IndiaToday,"Shaik Rasheed becomes the latest debutant to make his bow for the #CSK in the IPL. Here's all you need to know about the 20-year-old Andhra batter, who is a mainstay for his side in the domestic circuit. #IPL2025

via 
@ITGDsports",2025-04-14,16:00:54,[]
IndiaToday,"IPL 2025: Ravindra Jadeja celebrates in umpire's face as Ayush Badoni's luck runs out
#IPL2025 #AyushBadoni #IPL2025 #RavindraJadeja #LSGvsCSK #LSGvCSK",2025-04-14,15:58:42,[]
IndiaToday,"#EXCLUSIVE | ""Mamata Banerjee is a puppet in the hands of the fundamentalists who is running the show...this is absolutely terrorism, hooliganism and appeasement politics"": BJP MLA 
@paulagnimitra1
#NewsToday | 
@PreetiChoudhry",2025-04-14,15:53:40,['https://pbs.twimg.com/amplify_video_thumb/1911808371457486848/img/mtBnyEpl4-BSocmZ.jpg']
IndiaToday,"From RJD leader 
@yadavtejashwi
 to Jan Suraaj convenor 
@PrashantKishor
 and Congress leader 
@kanhaiyakumar
, these young turks of #Bihar, for the first time, are trying to make issues like migration and unemployment major poll issues. (
@rohit_manas
)",2025-04-14,15:52:11,[]
IndiaToday,"Researchers from Woxsen University, #Telangana, have built a new robot that can help doctors perform surgeries with more accuracy. This new system is designed to do very precise and delicate surgeries.",2025-04-14,15:50:24,[]
IndiaToday,"Pawan Kalyan's Wife Fulfills Vow, Performs Head-Tonsuring Ritual At Tirumala

#PawanKalyan #Anna #MarkShankar #Tirupati #Tirumala #mo",2025-04-14,15:50:00,['https://pbs.twimg.com/media/GogShLfXoAA_4mh.jpg']
IndiaToday,"Villagers in #TamilNadu's Vellore district were shocked after a notice declared their agricultural land as Waqf property, prompting fears of displacement and calls for urgent govt intervention.  (
@PramodMadhav6
)",2025-04-14,15:49:09,[]
IndiaToday,"#EXCLUSIVE | ""We are extremely sure that the riot happened in Murshidabad, Malda and which is spreading elsewhere is done by Mamata Banerjee with the support of fundamentalist forces of Bangladesh"": BJP MLA 
@paulagnimitra1
She's playing with fire.

#NewsToday | 
@PreetiChoudhry",2025-04-14,15:46:50,['https://pbs.twimg.com/media/GogjEF1XkAARZTd.jpg']
IndiaToday,"#NeelaRajendra, who used to be the Diversity, Equity, and Inclusion (DEI) officer at 
@NASA
's jet propulsion laboratory, has been fired. 

The firing follows NASA changing her designation to the ""Head of Office of Team Excellence and Employee Success"" in an apparent attempt to",2025-04-14,15:44:38,['https://pbs.twimg.com/media/Goga_6vW0AAEbBT?format=jpg&name=900x900']
IndiaToday,"Sunita did this when asked about Govinda

A video of Sunita Ahuja is now going viral on social media, because of how she reacted to a question about her husband Govinda on the stage.

#SunitaAhuja #reaction #Govinda #ITDigital",2025-04-14,15:15:40,['https://pbs.twimg.com/media/GogUUAHWIAAHmPS.jpg']
IndiaToday,"Virat Kohli's 100 T20 fifties as good as scoring 100 ODI centuries: Childhood coach
#ViratKohli #IPL2025 #RajkumarSharma #RCB",2025-04-14,15:13:48,[]
IndiaToday,"Why do you think #MehulChoksi should not be sent back to India? 

Choksi's lawyer Vijay Aggarwal responds.

#Newstrack | 
@RahulKanwal",2025-04-14,15:05:55,['https://pbs.twimg.com/amplify_video_thumb/1911796880087846912/img/CO3s2IiN3-T414e1.jpg']
IndiaToday,"Former ED director Karnal Singh says #MehulChoksi can be brought to India if govt could convince Belgium courts that India can provide proper medical treatment to him.

#Newstrack | 
@RahulKanwal",2025-04-14,15:00:22,['https://pbs.twimg.com/amplify_video_thumb/1911793957710831616/img/4JZ0c4KZ2J_rrfIi.jpg']
IndiaToday,"Can we get fugitive #MehulChoksi this time? Can he get away in Belgium by saying that he has blood cancer?

Former CBI director AP Singh explains the process of extradition and the challenges India could face in bringing him back.

#Newstrack | 
@RahulKanwal",2025-04-14,14:56:04,['https://pbs.twimg.com/amplify_video_thumb/1911793493627781120/img/aXiBigvOhU6hFOEv.jpg']
IndiaToday,"India Today accesses #MehulChoksi's medical certificate that claims he has leukemia; ED raises questions

Choksi's Belgian doctor tracked down. Listen to what he has to say.

#Newstrack | 
@RahulKanwal
 @divyeshas",2025-04-14,14:47:54,[]
IndiaToday,"''BJP has realised that worshiping false gods is not helping them so they have started worshiping Baba Saheb Ambedkar'': 
@Ashutosh83B
#TTP 
@PreetiChoudhry",2025-04-14,14:40:30,['https://pbs.twimg.com/amplify_video_thumb/1911787713701015552/img/Pn5oeGZfV88WHPqp.jpg']
IndiaToday,Akshay Kumar thanks PM for honouring Sankaran Nair: #KesariChapter2 is a reminder,2025-04-14,14:24:58,[]
IndiaToday,Katy Perry sang 'what a wonderful world' after seeing Earth from space,2025-04-14,14:37:00,[]
IndiaToday,"MS Dhoni was visibly charmed by the robotic dog camera, IPL's latest tech addition.

#IPL2025 #LSGvsCSK 

https://indiatoday.in/sports/cricket/story/ipl-2025-lsg-vs-csk-ms-dhoni-robo-camera-dog-lucknow-crowd-2708955-2025-04-14…",2025-04-14,14:36:28,['https://pbs.twimg.com/media/GogLczsXcAAD9vf?format=png&name=small']
IndiaToday,"''The Dalit vote is the kingmaker in non-SC seats'': 
@politicalbaaba
''The best way to honour someone's legacy is to follow the path that he propounded.'': 
@Sanju_Verma_
''This is not about transactional politics'': 
@AnshulAvijit
''They believe that somehow merit goes against",2025-04-14,14:35:03,['https://pbs.twimg.com/amplify_video_thumb/1911787383382548480/img/RZ9ia932BaCAL48d.jpg']
IndiaToday,"Fugitive diamantaire #MehulChoksi's neighbour Priyank Parekh speaks to India Today's 
@divyeshas
, says ""Choksi has been a defaulter of the society since 2018. He has failed to pay the maintenance and other dues of amounting to Rs 3 crore and due to which the residents are",2025-04-14,14:34:56,['https://pbs.twimg.com/amplify_video_thumb/1911785925987692544/img/jlwAtP4MXqjrtW3o.jpg']
IndiaToday,"Professionals in their 40s, once seen as reliable, experienced and ready for leadership roles, are now being hit hard by layoffs. What was earlier thought to be a safe, steady phase in one’s career has suddenly become uncertain.

Read on to know why companies are laying off",2025-04-14,13:56:09,['https://pbs.twimg.com/media/GogCPM-WAAA3Zcv?format=jpg&name=900x900']
IndiaToday,"Blue-origin crew returns to earth. Kris Jenner and Khloe Kardashian excited for black origin touchdown. 

#TTP 
@PreetiChoudhry",2025-04-14,13:54:16,['https://pbs.twimg.com/amplify_video_thumb/1911779364364279808/img/h2egSqeCQqA67VH4.jpg']
IndiaToday,"#MehulChoksi arrested from Belgium hospital on India's request for extradition. Choksi had been planning to move to Switzerland from Belgium for further medical treatment when he was arrested. 
@divyeshas
 tells us more.

#ReporterDiary",2025-04-14,13:51:46,['https://pbs.twimg.com/amplify_video_thumb/1911770986778669056/img/cSCnpVBMolAyJHng.jpg']
IndiaToday,"He scammed, vanished and lived lavishly across borders.
Now arrested in Antwerp — but extradition could be a legal maze.
Will India finally bring Mehul Choksi back?

#MehulChoksi #PNBScam #NiravModi #BankFraud #Extradition #Antwerp #IndiaTodayGlobal",2025-04-14,13:45:45,['https://pbs.twimg.com/amplify_video_thumb/1911777187071393792/img/1lALmgbgkV5a4Yr3.jpg']
IndiaToday,All women crew scripts history. Pop-star Katy Perry goes to 'edge of space',2025-04-14,13:44:51,[]
IndiaToday,"To space and back in 14 minutes. History is created! 

#TTP 
@PreetiChoudhry",2025-04-14,13:43:38,['https://pbs.twimg.com/amplify_video_thumb/1911777182478696448/img/kKBdPvjMLzIxdpnW.jpg']
IndiaToday,"Chennai Super Kings have won the toss and opt to bowl.

R Ashwin and Devon Conway dropped.

Shaikh Rasheed and Jamie Overton come in.

Mitchell Marsh returns for LSG. #IPL2025 #LSGvsCSK

LIVE via 
@ITGDsports",2025-04-14,13:42:51,[]
IndiaToday,"All women-crew heads over to space

#Super6 
@Akshita_N",2025-04-14,13:42:18,['https://pbs.twimg.com/amplify_video_thumb/1911773440501039104/img/28Uqn13Y2pASmHtG.jpg']
IndiaToday,"Actor Salman Khan gets another death threat. 
@dipeshtripathi0
 gives more details 

#Super6 
@Akshita_N",2025-04-14,13:41:45,['https://pbs.twimg.com/amplify_video_thumb/1911771339972616193/img/WMj1GyDVhzXltIBK.jpg']
IndiaToday,"What is the Karnataka reservation proposal? Take a look 

#Super6 
@Akshita_N",2025-04-14,13:40:50,['https://pbs.twimg.com/amplify_video_thumb/1911770163721998336/img/pKx-DJ8JEoX6yWn1.jpg']
IndiaToday,"Here's what Katy Perry (
@katyperry
 ) is carrying with her to space
#BlueOrigin",2025-04-14,12:51:48,[]
IndiaToday,"Indian officials to attend Belgium hearing 

#MehulChoksi #Super6 
@Akshita_N
 @MunishPandeyy
  @AneeshaMathur",2025-04-14,13:12:56,['https://pbs.twimg.com/amplify_video_thumb/1911764038805037056/img/FHbrEj428fCIuVDT.jpg']
IndiaToday,"Who will nab Mehul Choksi? 
@MunishPandeyy
 gives us more information 

#MehulChoksi #Super6 
@Akshita_N",2025-04-14,13:11:59,['https://pbs.twimg.com/amplify_video_thumb/1911763873671286784/img/zJKzn9XZ3Mkr-Zto.jpg']
IndiaToday,"The Indian Institute of Technology (IIT) Delhi has witnessed a remarkable 400% increase in student enrolment at its #AbuDhabi campus within just one year of its commencement.

Read more - https://intdy.in/2kwiy6",2025-04-14,13:11:27,['https://pbs.twimg.com/media/Gof36C6WMAEjS3z?format=jpg&name=900x900']
htTweets,"#InPics | Delhi airport's T1 opens today nine months after roof collapse

READ  https://hindustantimes.com/cities/delhi-news/9-months-after-roof-collapse-delhi-igi-s-t1-opens-for-passengers-101744653567515.html…

[: Vipin Kumar/HT]",2025-04-15,05:20:02,"['https://pbs.twimg.com/media/GojVh-dXsAA05pb?format=jpg&name=small', 'https://pbs.twimg.com/media/GojVh-5WEAA1qyL?format=jpg&name=small', 'https://pbs.twimg.com/media/GojVnJWXkAAB4GV?format=jpg&name=small', 'https://pbs.twimg.com/media/GojVnJTXAAA7nN8?format=jpg&name=small']"
htTweets,"#WATCH | Man who walked barefoot for 14 years meets PM Modi, finally wears shoes

More news & updates https://hindustantimes.com/latest-news

#PMModi #RampalKashyap #IndiaNews",2025-04-15,06:28:45,[]
htTweets,"#InPics | Delhi airport's T1 opens today nine months after roof collapse

READ  https://hindustantimes.com/cities/delhi-news/9-months-after-roof-collapse-delhi-igi-s-t1-opens-for-passengers-101744653567515.html…

[: Vipin Kumar/HT]",2025-04-15,05:20:02,"['https://pbs.twimg.com/media/GojVh-dXsAA05pb?format=jpg&name=small', 'https://pbs.twimg.com/media/GojVh-5WEAA1qyL?format=jpg&name=small', 'https://pbs.twimg.com/media/GojVnJWXkAAB4GV?format=jpg&name=small', 'https://pbs.twimg.com/media/GojVnJTXAAA7nN8?format=jpg&name=small']"
htTweets,Delhi IGI Airport's revamped Terminal 1 (T1) is now open: What's new for passengers?,2025-04-15,06:23:41,[]
htTweets,"From Antigua to Antwerp: How fugitive diamond trader #MehulChoksi landed in Belgian custody. 

Here's the complete timeline of events 

READ  https://hindustantimes.com/india-news/from-antigua-to-antwerp-how-fugitive-diamond-trader-mehul-choksi-landed-in-belgian-custody-101744605064016.html…",2025-04-15,06:20:47,['https://pbs.twimg.com/media/GojjfjlWUAA0qe6?format=jpg&name=900x900']
htTweets,"#Opinion | ""From Sukma to Srinagar, peaceful elections in these regions have proved that in a democracy, it is the ballot, not the bullet, that determines outcomes,"" writes 
@shekharkahin
 

Read #HTPremium story",2025-04-15,05:08:48,[]
htTweets,"Lakmé is warring with Ghazal Alagh after her brand ‘threw shade’ at them: ‘It’s a matter of business ethics’
@htTweets",2025-04-15,04:34:38,[]
htTweets,"#HTEditorial | Supreme Court's timeline for assent to state bills gives new contours to federalism, but raises key questions

Read #HTPremium story",2025-04-15,05:06:02,[]
htTweets,Backlash erupts over Paapa Essiedus casting as Snape in Harry Potter series: ‘HBO killed the show in the womb’,2025-04-15,05:03:38,[]
htTweets,"British spy agency MI5’s alert in July 2009 led to US’s arrest of Headley, Tahawwur Rana

Read #HTPremium story 
https://hindustantimes.com/cities/mumbai-news/british-spy-agency-mi5-s-alert-in-july-2009-led-to-us-s-arrest-of-headley-rana-101744571245744.html…

(
@abhisheksharanx
 writes)",2025-04-15,05:04:56,[]
htTweets,"Ready, set, swim! World's first sperm race set to take place in LA with high resolution cameras, microscopic racetracks
@htTweets",2025-04-15,04:59:53,[]
htTweets,‘Cultural imposition’: Kerala Minister slams NCERT's Hindi titles for English textbooks,2025-04-15,05:01:48,[]
htTweets,"#ItsViral | Gurgaon man fails to buy a home despite ₹1.8 crore budget, sparks debate",2025-04-15,04:50:47,[]
htTweets,"Bengaluru real estate: BBMP to cut parking tax for residential properties, bringing relief to homebuyers

(
@DatSouptik
 writes )",2025-04-15,04:44:35,[]
htTweets,"Driving urban mobility, hostility: An auto story

Experts say what makes autorickshaws so indispensable in Indian cities — unlike in most global metros — is their sheer adaptability.

Read full #HTPremium story here 
https://hindustantimes.com/cities/delhi-news/driving-urban-mobility-hostility-an-auto-story-101744569746224.html…

(
@bookishmanoj
 writes)",2025-04-15,04:41:50,[]
htTweets,"#HTInsight | Do some Nepalis still long for the monarchy?

Read full #HTPremium story here 
https://hindustantimes.com/ht-insight/international-affairs/do-some-nepalis-still-long-for-the-monarchy-101744442357683.html…

(
@RishiGupta_JNU
 writes)",2025-04-15,04:40:31,[]
htTweets,"Bonds fractured as tensions between Mizo, Chin refugees grow

Read full #HTPremium story here",2025-04-15,04:36:48,[]
htTweets,"#ItsViral | 'Gajab swad ba': Japanese envoy tries Bihar’s 'world-famous' litti chokha, internet delighted",2025-04-15,04:08:15,[]
htTweets,What is ‘Operation Anti-King’? Inside Democrats' new plan to impeach Donald Trump,2025-04-15,04:02:59,[]
htTweets,"UP Board Result 2025: UPMSP 10th, 12th results not today, see details",2025-04-15,03:10:24,[]
htTweets,"MS Dhoni caught up with Sanjiv Goenka after CSK's win over LSG

#MSDhoni #CSK #LSGvsCSK #RishabhPant",2025-04-15,02:55:38,[]
htTweets,"MS Dhoni won Player of the Match award in IPL after five years. The former India captain had last won the accolade way back in 2019. During the post-match presentation, Dhoni made a candid admission.

READ his full statement  https://hindustantimes.com/cricket/why-are-you-giving-me-the-award-ms-dhonis-candid-admission-on-winning-ipl-player-of-the-match-after-six-years-101744654407605.html…",2025-04-15,03:07:59,['https://pbs.twimg.com/media/Goi3cyUXAAAxV4O?format=jpg&name=900x900']
htTweets,"Donald Trump said that China and Vietnam were meeting to figure out how to harm the United States, ""...but I don’t blame China, I don’t blame Vietnam.”

WATCH full video 
https://youtu.be/tReyyx9Uceo?si=SaF_4ConFojlTNHI…",2025-04-15,02:42:21,[]
htTweets,Surya's Insta story on Dhoni and Dube is the best thing on the internet,2025-04-15,02:09:12,[]
htTweets,"During a high-profile meeting, US President Donald Trump spoke on the ongoing Ukraine conflict, suggesting that the war’s devastation is the result of decisions made by a few key leaders.

WATCH 
https://youtu.be/CNNKKRJL3cM?si=JJ-1Ad6ywtjPYLZ3…",2025-04-15,02:33:04,['https://pbs.twimg.com/media/GoixvJsW4AA2R_M.jpg']
htTweets,"YSRCP moves SC challenging constitutional validity of Waqf amendments

(
@asrao2009
 writes)",2025-04-15,02:28:55,[]
htTweets,"Air travel set for major overhaul, boarding passes and check-in may be scrapped",2025-04-15,02:25:09,[]
htTweets,"Comedian and actor Vir Das has taken to social media to express his frustration with Air India after he pre-booked a wheelchair for his wife, only to end up with clueless stares from the cabin crew.

READ  https://hindustantimes.com/trending/vir-das-pays-rs-50-000-for-air-india-seat-ends-up-with-broken-table-no-wheelchair-101744680784199.html…",2025-04-15,02:16:05,['https://pbs.twimg.com/media/GoirjHGXUAAvCkA?format=jpg&name=900x900']
htTweets,Did #DonaldTrump increase minimum federal wage? Here's the truth,2025-04-15,01:51:51,[]
htTweets,#MumbaiRealEstate: Why are pilots eyeing plots and luxury villas near Navi Mumbai airport?,2025-04-15,01:50:50,[]
htTweets,Shivam Dube on batting with MS Dhoni,2025-04-15,01:01:45,[]
htTweets,Vedas should be part of law school curriculum: Supreme Court judge,2025-04-15,01:49:43,[]
htTweets,"Priyanka Chopra announces next Hollywood project, teams up with Baywatch co-star Zac Efron for a comedy",2025-04-15,01:15:03,[]
htTweets,"Telangana govt implements sub-categorisation of SC

(
@asrao2009
 writes)",2025-04-15,01:48:45,[]
htTweets,Mouni Roy hits back at plastic surgery rumours and trolls. Here’s her response,2025-04-15,01:46:58,[]
htTweets,"Who is Barbara Jabarika, the Hungarian woman who allegedly honey-trapped Choksi? Who is Barbara Jabarika, the Hungarian woman who allegedly honey-trapped Choksi?",2025-04-14,12:42:17,[]
htTweets,"Mehul Choksi, arrested in Belgium, owes ₹63 lakh maintenance for Mumbai flats: Report",2025-04-15,01:47:50,[]
htTweets,"#HTPremium | Tariffs, tech and an opportunity for India

(
@vishalmathur85
 )",2025-04-15,01:46:16,[]
htTweets,"""I went to the wicket a couple of times..."": Ravi Bishnoi

#MSDhoni #RishabhPant #IPL2025",2025-04-15,01:41:28,[]
htTweets,"#HTExclusive  | 
@MABABYCPIM
,  in his first major interview after becoming CPI(M) chief, said it is important for the party to reinvent itself, and reach out to the young as it takes on the BJP and the RSS. 

Read https://hindustantimes.com/india-news/cpim-will-have-to-reinvent-to-take-on-the-bjpmababy-101744656394391.html…

(
@SaubhadraC
 )",2025-04-15,01:43:29,[]
htTweets,"Is China using Bangladesh against India? Delhi Gameplan Explained 

In this episode of #PointBlank, HT's Shishir Gupta, in conversation with 
@abhishek_8724
, decodes how India has reacted to Bangladesh challenge in northeast.

WATCH 
https://youtu.be/4mvxxcCLmiE?si=ypHeM_v-3SRpaOhw…",2025-04-14,23:30:00,['https://pbs.twimg.com/media/Gofd-RHWkAABUI-?format=jpg&name=900x900']
htTweets,"'Rohit Sharma ko captain banao': Fan urges Nita Ambani with folded hands as she leaves Shirdi shrine, MI owner responds. WATCH

(Via 
@CrickitbyHT
)",2025-04-14,23:15:00,[]
htTweets,Only those with lightning-fast logic can crack this mind-bending maths puzzle in 15 seconds,2025-04-14,23:00:01,[]
htTweets,Bangladeshi model Meghna Alam arrested after claiming affair with married diplomat,2025-04-14,22:45:00,[]
htTweets,"PCB told to take strict stand against Shoaib Malik’s PSL participation by Mohammad Yousuf: ‘If you ask me, even I'll…'

https://hindustantimes.com/cricket/pcb-told-to-take-strict-stand-against-shoaib-malik-s-psl-participation-by-mohammad-yousuf-if-you-ask-me-even-ill-101744626782461.html…

(via 
@CrickitbyHT
)",2025-04-14,22:30:00,[]
htTweets,"Mahela Jayawardene refused to listen to Rohit Sharma, told 'keep ego aside': 'If he had his way, MI would've lost again'

(via 
@CrickitbyHT
)",2025-04-14,22:15:00,[]
htTweets,"The CIA disclosed a chilling dossier that detailed a purported massacre by five aliens from a crashed UFO who transformed a whole military regiment into stone.

Read  https://hindustantimes.com/world-news/us-news/did-aliens-commit-revenge-massacre-on-soviet-troops-cia-reveals-chilling-dossier-on-ufo-crash-101744536880522.html…",2025-04-14,22:00:01,['https://pbs.twimg.com/media/GofmezsXgAACEA4?format=jpg&name=900x900']
htTweets,"How India, Belgium jointly stopped Mehul Choksi from fleeing to Switzerland",2025-04-14,21:45:00,[]
htTweets,"In a peak AI vs doctors moment, a new revelation has come forward when a desperate mother takes the help of ChatGPT to find out what’s wrong with her 4-year-old son after 17 doctors failed to provide the right diagnosis and treatment.

Read  https://hindustantimes.com/technology/chatgpt-diagnoses-a-4-year-old-s-rare-condition-after-17-doctors-failed-all-details-101744605466769.html…",2025-04-14,21:30:00,['https://pbs.twimg.com/media/GofYxR9WYAAykZc?format=jpg&name=900x900']
htTweets,Blue Origin's NS-31 mission patch: Know what the key symbols mean,2025-04-14,21:15:00,[]
htTweets,"#WATCH | Pawan Kalyan’s wife Anna Lezhneva offers hair at Tirumala after son Mark Shankar’s recovery post Singapore fire incident

READ  https://hindustantimes.com/entertainment/telugu-cinema/pawan-kalyan-s-wife-anna-lezhneva-offers-hair-at-tirumala-after-son-mark-shankar-s-recovery-post-singapore-fire-incident-101744601948066.html…",2025-04-14,21:00:01,['https://pbs.twimg.com/amplify_video_thumb/1911690053329297408/img/p49m1Jl-T6x6kI9T.jpg']
htTweets,'Homegrown are next'; Trump tells El Salvador President to 'build five more places' in shocking remarks,2025-04-14,18:26:08,[]
htTweets,"Toss Update  | Chennai Super Kings captain MS Dhoni wins toss, opts to bowl vs Lucknow Super Giants in Lucknow

Track LIVE match updates  
https://hindustantimes.com/cricket/ipl-2025-live-lsg-vs-csk-live-score-match-30-lucknow-super-giants-vs-chennai-super-kings-t20-ipl-live-match-14-april-101744624788663.html…

(via 
@CrickitbyHT
) | #IPL2025 #LSGvsCSK",2025-04-14,13:42:56,['https://pbs.twimg.com/media/Gof_CjDXMAAbPIt?format=jpg&name=900x900']
htTweets,"Jadeja has simply not going today and he hits this down the throat of long on. Bishnoi tosses up the second ball of the 13th, Jadeja goes for it and perishes.

Get LIVE match updates  
https://hindustantimes.com/cricket/ipl-2025-live-lsg-vs-csk-live-score-match-30-lucknow-super-giants-vs-chennai-super-kings-t20-ipl-live-match-14-april-101744624788663.html…

(via 
@CrickitbyHT
) | #IPL2025 #LSGvsCSK",2025-04-14,17:25:34,['https://pbs.twimg.com/media/GogyK-xWwAAdLCR?format=jpg&name=900x900']
htTweets,"#CrickIt | MS Dhoni turns back the clock as Chennai Super Kings (168/5) beat Lucknow Super Giants (166/7) by five wickets

More details: https://hindustantimes.com/cricket/ipl-2025-live-lsg-vs-csk-live-score-match-30-lucknow-super-giants-vs-chennai-super-kings-t20-ipl-live-match-14-april-101744624788663.html…

#IPL2025 #LSGvsCSK",2025-04-14,18:01:32,['https://pbs.twimg.com/media/Gog6ZsTWcAAfBsC?format=jpg&name=900x900']
htTweets,"IPL 2025: MS Dhoni turns back the clock as Chennai Super Kings (168/5) beat Lucknow Super Giants (166/7) by five wickets 

#MSDhoni #IPL2025 #LSGvsCSK",2025-04-14,17:59:19,[]
htTweets,"311kg crystal meth, dumped into Arabian Sea by Pak smugglers, seized in joint op

https://hindustantimes.com/india-news/311kg-crystal-meth-dumped-into-arabian-sea-by-pak-smugglers-seized-in-joint-op-101744651770150.html…

(: 
@MaulikPathak
)",2025-04-14,17:56:57,[]
htTweets,"#BREAKING | Magnitude 5.2 earthquake hits San Diego, tremors felt in Southern California; ‘Stay alert for aftershocks'

https://hindustantimes.com/world-news/us-news/san-diego-earthquake-tremors-jolts-southern-california-as-6-0-magnitude-earthquake-hits-san-diego-county-101744651232682.html…",2025-04-14,17:55:23,['https://pbs.twimg.com/tweet_video_thumb/Gog4_nNX0AA6q0B.jpg']
htTweets,How much loss Indian stock market incurred due to Donald Trump's tariff war?,2025-04-14,17:53:57,[]
htTweets,"In this episode of Grey Zone, 
@AnanyaDutta97
 breaks down: How did Noboa manage two election wins in two years? Why is he betting big on his ties with Donald Trump? And is Latin America quietly adopting a new “Trump Model” for political survival? WATCH",2025-04-14,17:44:20,['https://pbs.twimg.com/media/Gog2T8RXwAAc3xg?format=jpg&name=900x900']
htTweets,"WHAT A DEBUT BY SHAIK RASHEED!

#IPL2025 #LSGvsCSK #shaikrasheed",2025-04-14,17:09:56,[]
htTweets,Jaat box office collection day 5: Sunny Deol film close to making ₹50 crore; has a decent Monday,2025-04-14,16:54:31,[]
htTweets,"#WATCH | Ecuador re-elected conservative President Daniel Noboa with 55.8% of the vote, defeating leftist Luisa González, who garnered 44% on April 13th.",2025-04-14,16:55:59,['https://pbs.twimg.com/amplify_video_thumb/1911825725818118145/img/3FdV0S_82I-RqRWh.jpg']
htTweets,"FIR against OYO, founder Ritesh Agarwal in Jaipur over fake bookings: Report",2025-04-14,16:43:52,[]
htTweets,Alia Bhatt posts the cutest pic with Ranbir Kapoor on their 3rd anniversary; calls him her home,2025-04-14,16:33:56,[]
htTweets,"India’s No.1 woman tennis player, Ankita Raina, played her part for the team, winning two decisive doubles rubbers to help qualify for the playoffs.

Read  https://hindustantimes.com/sports/tennis/another-feather-to-ankita-raina-s-cap-at-bjk-cup-101744647471692.html…

(: 
@shahidthejudge
) |   #HTPremium",2025-04-14,16:43:23,[]
htTweets,‘PM Modi understands pain of Muslims’: Uttarkhand Waqf board chief on Waqf amendments,2025-04-14,16:41:42,[]
htTweets,"Instagram's New Goal: Let School Kids Be ‘Social’ Without Parents Freaking Out

https://hindustantimes.com/technology/instagrams-new-goal-let-school-kids-be-social-without-parents-freaking-out-101744634940410.html…

(: 
@SarkDeb
)",2025-04-14,16:37:11,[]
htTweets,"#ItsViral | ‘Unruly’ drunk passenger tied to seat by flight attendants after refusing to sit, forces delay in landing",2025-04-14,16:31:33,[]
htTweets,"Jeff Bezos-led #BlueOrigin is set to launch a star-studded all-woman crew on its New Shepard rocket today.

READ all about it https://hindustantimes.com/world-news/us-news/blue-origin-ns-31-launch-will-weather-play-spoilsport-on-monday-forecast-here-101744593680190.html…",2025-04-14,05:32:42,['https://pbs.twimg.com/media/GoeO4pCXUAAiqUh?format=jpg&name=900x900']
htTweets,"Automated Blue Origin spacecraft, all-women crew | 10 facts about Katy Perry's flight",2025-04-14,16:27:44,[]
htTweets,"#InPhotos | How Blue Origin rocket carried Katy Perry to space, scripted history

See more pics here: https://hindustantimes.com/photos/how-blue-origin-rocket-carried-katy-perry-to-space-scripted-history-photos-101744639135239.html…",2025-04-14,16:31:00,"['https://pbs.twimg.com/media/GoglnalW4AAxKzC?format=png&name=small', 'https://pbs.twimg.com/media/Goglo1QXcAAFIbD?format=png&name=small', 'https://pbs.twimg.com/media/GoglqLxWUAAy_cn?format=png&name=small', 'https://pbs.twimg.com/media/Goglr4JXMAAMUfd?format=png&name=small']"
htTweets,"Bengal BJP chief visits Malda, blames Mamata Banerjee for Waqf violence",2025-04-14,16:28:23,[]
htTweets,"Rishabh Pant slams fifty in 42 balls. Lucknow Super Giants 137/4 in 17.3 overs vs Chennai Super Kings in Lucknow

Get LIVE match updates  
https://hindustantimes.com/cricket/ipl-2025-live-lsg-vs-csk-live-score-match-30-lucknow-super-giants-vs-chennai-super-kings-t20-ipl-live-match-14-april-101744624788663.html…

(via 
@CrickitbyHT
) | #IPL2025 #LSGvsCSK",2025-04-14,15:53:58,['https://pbs.twimg.com/amplify_video_thumb/1911807803485818881/img/p6usD60E5cDyNf9D.jpg']
htTweets,"Lucknow Super Giants post 166/7 (R Pant 63, M Marsh 30; R Jadeja 2/24) in 20 overs vs Chennai Super Kings in Lucknow

Catch LIVE match updates  
https://hindustantimes.com/cricket/ipl-2025-live-lsg-vs-csk-live-score-match-30-lucknow-super-giants-vs-chennai-super-kings-t20-ipl-live-match-14-april-101744624788663.html…

(via 
@CrickitbyHT
) | #IPL2025 #LSGvsCSK",2025-04-14,16:02:09,['https://pbs.twimg.com/media/GogfE2SWMAAKH8b?format=jpg&name=900x900']
htTweets,"IPL 2025: Lucknow Super Giants post 166/7 (R Pant 63, M Marsh 30; R Jadeja 2/24) in 20 overs vs Chennai Super Kings in Lucknow 

#IPL2025 #LSGvsCSK #RishabhPant

Follow Live",2025-04-14,15:52:30,[]
